id,parent,children,a_plus,conect,Tsim,Tdsim,pos,name,
,1386,[173],[],2182,True,0.81,1.0,173,movie-enter312,
,208,[15],"[716, 725, 931, 1254, 1276, 2567]",166,True,0.81,1.0,15,movie-enter782,
,716,[208],[],208,True,0.81,1.0,208,movie-enter4,
,725,[208],[],716,True,0.81,1.0,208,movie-enter362,
,931,[208],[],725,True,0.81,1.0,208,movie-enter402,
,1254,[208],[],716,True,0.81,1.0,208,movie-enter794,
,1276,[208],[],1254,True,0.81,1.0,208,movie-enter240,
,2567,[208],[],1276,True,0.81,1.0,208,movie-enter585,
,17,[14],"[46, 92, 102, 104, 121, 128, 137, 164, 202, 210]",15,True,0.81,1.0,14,movie-enter563,
,46,[17],"[269, 960, 1147, 1235, 2434]",24,True,0.81,1.0,17,movie-enter110,
,269,[46],[],121,True,0.81,1.0,46,movie-enter43,
,960,[46],[],269,True,0.81,1.0,46,movie-enter122,
,1147,[46],[],960,True,0.81,1.0,46,movie-enter803,
,1235,[46],[],269,True,0.81,1.0,46,movie-enter90,
,2434,[46],[],1235,True,0.81,1.0,46,movie-enter363,
,92,[17],"[337, 469, 1009, 1125, 1269, 1318, 1424, 1827, 2200, 1873]",46,True,0.81,1.0,17,movie-enter843,
,337,[92],[],92,True,0.81,1.0,92,movie-enter112,
,469,[92],"[2533, 1806]",337,True,0.81,1.0,92,movie-enter507,
,2533,[469],[],1424,True,0.81,1.0,469,movie-enter381,
,1806,[469],[],2533,True,0.81,1.0,469,movie-enter118,
,1009,[92],[],469,True,0.81,1.0,92,movie-enter458,
,1125,[92],[],469,True,0.81,1.0,92,movie-enter37,
,1269,[92],[],1125,True,0.81,1.0,92,movie-enter96,
,1318,[92],[2390],1125,True,0.81,1.0,92,movie-enter629,
,2390,[1318],[],2200,True,0.81,1.0,1318,movie-enter142,
,1424,[92],[],469,True,0.81,1.0,92,movie-enter11,
,1827,[92],[],1125,True,0.81,1.0,92,movie-enter630,
,2200,[92],[1378],1827,True,0.81,1.0,92,movie-enter562,
,1378,[2200],[],1125,True,0.81,1.0,2200,movie-enter475,
,1873,[92],[],2200,True,0.81,1.0,92,movie-enter372,
,102,[17],"[389, 491, 1007, 1650, 1676, 2151, 841]",46,True,0.81,1.0,17,movie-enter511,
,389,[102],[],121,True,0.81,1.0,102,movie-enter418,
,491,[102],[],389,True,0.81,1.0,102,movie-enter684,
,1007,[102],[],389,True,0.81,1.0,102,movie-enter449,
,1650,[102],[],491,True,0.81,1.0,102,movie-enter277,
,1676,[102],[],1650,True,0.81,1.0,102,movie-enter204,
,2151,[102],[],491,True,0.81,1.0,102,movie-enter206,
,841,[102],[],1650,True,0.81,1.0,102,movie-enter719,
,104,[17],"[291, 334, 621, 1047, 1606, 2077, 2618, 2619, 1103, 73]",102,True,0.81,1.0,17,movie-enter712,
,291,[104],[],121,True,0.81,1.0,104,movie-enter259,
,334,[104],[],291,True,0.81,1.0,104,movie-enter375,
,621,[104],[],291,True,0.81,1.0,104,movie-enter390,
,1047,[104],[],291,True,0.81,1.0,104,movie-enter161,
,1606,[104],[],291,True,0.81,1.0,104,kaden-channel737,
,2077,[104],[],291,True,0.81,1.0,104,kaden-channel769,
,2618,[104],[1967],291,True,0.81,1.0,104,movie-enter45,
,1967,[2618],[],291,True,0.81,1.0,2618,kaden-channel712,
,2619,[104],[],1047,True,0.81,1.0,104,movie-enter272,
,1103,[104],[],2077,True,0.81,1.0,104,kaden-channel671,
,73,[104],[],2619,True,0.81,1.0,104,movie-enter279,
,121,[17],"[1796, 1911, 1940, 1343, 1436]",104,True,0.81,1.0,17,movie-enter262,
,1796,[121],[],121,True,0.81,1.0,121,movie-enter846,
,1911,[121],[],1796,True,0.81,1.0,121,movie-enter213,
,1940,[121],[],1796,True,0.81,1.0,121,movie-enter793,
,1343,[121],[],1911,True,0.7290000000000001,1.5,121,movie-enter198,
,1436,[121],[],1796,True,0.81,1.0,121,movie-enter868,
,128,[17],"[773, 900, 1196, 1742, 2046, 1563, 1065, 264, 375, 1573]",121,True,0.81,1.0,17,movie-enter137,
,773,[128],[],121,True,0.81,1.0,128,movie-enter146,
,900,[128],[],773,True,0.81,1.0,128,movie-enter192,
,1196,[128],[],900,True,0.81,1.0,128,movie-enter642,
,1742,[128],[],1196,True,0.81,1.0,128,movie-enter389,
,2046,[128],[],1196,True,0.81,1.0,128,movie-enter797,
,1563,[128],[],1196,True,0.81,1.0,128,movie-enter203,
,1065,[128],[],1196,True,0.81,1.0,128,movie-enter769,
,264,[128],[],1196,True,0.81,1.0,128,movie-enter674,
,375,[128],[],1196,True,0.81,1.0,128,movie-enter426,
,1573,[128],[],1196,True,0.81,1.0,128,movie-enter559,
,137,[17],"[722, 1512, 2011, 2131, 2571, 842, 1177, 252]",121,True,0.81,1.0,17,movie-enter393,
,722,[137],[],46,True,0.81,1.0,137,movie-enter488,
,1512,[137],[],722,True,0.81,1.0,137,movie-enter168,
,2011,[137],[],722,True,0.81,1.0,137,movie-enter214,
,2131,[137],[],1512,True,0.81,1.0,137,movie-enter565,
,2571,[137],[],1512,True,0.81,1.0,137,movie-enter648,
,842,[137],[],722,True,0.81,1.0,137,movie-enter128,
,1177,[137],[],2571,True,0.81,1.0,137,movie-enter42,
,252,[137],[],2131,True,0.81,1.0,137,movie-enter325,
,164,[17],"[1189, 1678, 2389, 1576, 2139, 2269]",92,True,0.81,1.0,17,movie-enter237,
,1189,[164],[],121,True,0.81,1.0,164,movie-enter711,
,1678,[164],[],1189,True,0.81,1.0,164,movie-enter219,
,2389,[164],[],1189,True,0.81,1.0,164,movie-enter318,
,1576,[164],[],1189,True,0.81,1.0,164,movie-enter692,
,2139,[164],[],1678,True,0.81,1.0,164,movie-enter818,
,2269,[164],[],2139,True,0.81,1.0,164,movie-enter416,
,202,[17],"[447, 769, 798, 1888, 2263]",121,True,0.81,1.0,17,kaden-channel688,
,447,[202],[2429],121,True,0.81,1.0,202,movie-enter174,
,2429,[447],[],798,True,0.7290000000000001,1.5,447,movie-enter123,
,769,[202],[],447,True,0.81,1.0,202,movie-enter140,
,798,[202],[],447,True,0.81,1.0,202,movie-enter778,
,1888,[202],[],447,True,0.81,1.0,202,movie-enter50,
,2263,[202],[],798,True,0.81,1.0,202,movie-enter582,
,210,[17],"[425, 541, 1672, 1828, 2048, 1767, 1826, 2627]",92,True,0.81,1.0,17,movie-enter842,
,425,[210],[],121,True,0.81,1.0,210,movie-enter338,
,541,[210],[956],425,True,0.81,1.0,210,movie-enter450,
,956,[541],[],1672,True,0.7290000000000001,1.5,541,movie-enter218,
,1672,[210],[],541,True,0.81,1.0,210,movie-enter271,
,1828,[210],[],1672,True,0.81,1.0,210,movie-enter414,
,2048,[210],[],1672,True,0.81,1.0,210,movie-enter201,
,1767,[210],[],1672,True,0.81,1.0,210,movie-enter653,
,1826,[210],[],1672,True,0.81,1.0,210,movie-enter787,
,2627,[210],[],1672,True,0.81,1.0,210,movie-enter190,
,18,[14],"[38, 41, 58, 85, 146, 181, 198, 206, 268, 284]",17,True,0.81,1.0,14,movie-enter20,
,38,[18],"[1355, 1700, 2171, 2222, 2309, 617, 1675, 40, 1083, 2530]",24,True,0.81,1.0,18,movie-enter523,
,1355,[38],[],146,True,0.81,1.0,38,movie-enter825,
,1700,[38],[],1355,True,0.81,1.0,38,movie-enter606,
,2171,[38],[],1700,True,0.81,1.0,38,movie-enter377,
,2222,[38],[],2171,True,0.81,1.0,38,movie-enter60,
,2309,[38],[],1700,True,0.81,1.0,38,movie-enter625,
,617,[38],[],1700,True,0.81,1.0,38,movie-enter242,
,1675,[38],[1255],2309,True,0.81,1.0,38,movie-enter149,
,1255,[1675],[],2309,True,0.81,1.0,1675,kaden-channel527,
,40,[38],[],2309,True,0.81,1.0,38,movie-enter836,
,1083,[38],[],2309,True,0.81,1.0,38,sports-watch602,
,2530,[38],[],617,True,0.81,1.0,38,movie-enter162,
,41,[18],"[398, 410, 470, 637, 787, 1469, 2000, 2334, 799, 934]",38,True,0.81,1.0,18,movie-enter557,
,398,[41],[],146,True,0.81,1.0,41,movie-enter430,
,410,[41],[],398,True,0.81,1.0,41,movie-enter306,
,470,[41],[],410,True,0.81,1.0,41,movie-enter852,
,637,[41],[],410,True,0.81,1.0,41,movie-enter812,
,787,[41],[],398,True,0.81,1.0,41,movie-enter657,
,1469,[41],[],410,True,0.81,1.0,41,movie-enter570,
,2000,[41],[2294],470,True,0.81,1.0,41,movie-enter666,
,2294,[2000],[],2334,True,0.81,1.0,2000,movie-enter453,
,2334,[41],[],470,True,0.81,1.0,41,movie-enter745,
,799,[41],[],410,True,0.81,1.0,41,movie-enter111,
,934,[41],[],2334,True,0.81,1.0,41,movie-enter613,
,58,[18],"[531, 778, 821, 1685, 2305, 391, 2549]",38,True,0.81,1.0,18,movie-enter861,
,531,[58],[],181,True,0.81,1.0,58,movie-enter781,
,778,[58],[],531,True,0.81,1.0,58,movie-enter704,
,821,[58],[],778,True,0.81,1.0,58,movie-enter505,
,1685,[58],[],778,True,0.81,1.0,58,movie-enter490,
,2305,[58],[],531,True,0.81,1.0,58,movie-enter790,
,391,[58],[],778,True,0.81,1.0,58,movie-enter528,
,2549,[58],[],1685,True,0.81,1.0,58,movie-enter70,
,85,[18],"[767, 1978, 2156, 2109, 750, 1188]",41,True,0.81,1.0,18,kaden-channel773,
,767,[85],[],58,True,0.81,1.0,85,movie-enter357,
,1978,[85],[],767,True,0.81,1.0,85,movie-enter821,
,2156,[85],[],1978,True,0.81,1.0,85,movie-enter651,
,2109,[85],[],1978,True,0.81,1.0,85,movie-enter634,
,750,[85],[],1978,True,0.81,1.0,85,kaden-channel542,
,1188,[85],[],1978,True,0.81,1.0,85,movie-enter522,
,146,[18],"[943, 1362, 1659, 2045, 2495, 830, 835, 1180, 229]",41,True,0.81,1.0,18,movie-enter799,
,943,[146],[],58,True,0.81,1.0,146,movie-enter639,
,1362,[146],[],943,True,0.81,1.0,146,movie-enter493,
,1659,[146],[],1362,True,0.81,1.0,146,movie-enter371,
,2045,[146],[],1659,True,0.81,1.0,146,movie-enter82,
,2495,[146],[],1362,True,0.81,1.0,146,movie-enter492,
,830,[146],[],1362,True,0.81,1.0,146,movie-enter675,
,835,[146],[],2045,True,0.81,1.0,146,movie-enter229,
,1180,[146],[],1362,True,0.81,1.0,146,kaden-channel511,
,229,[146],[],2045,True,0.81,1.0,146,movie-enter662,
,181,[18],"[763, 834, 893, 1070, 1553, 1759, 290]",58,True,0.81,1.0,18,movie-enter856,
,763,[181],[],85,True,0.81,1.0,181,kaden-channel822,
,834,[181],[],763,True,0.81,1.0,181,movie-enter22,
,893,[181],[],834,True,0.81,1.0,181,movie-enter297,
,1070,[181],[],834,True,0.81,1.0,181,movie-enter723,
,1553,[181],[],834,True,0.81,1.0,181,movie-enter278,
,1759,[181],[],834,True,0.81,1.0,181,movie-enter433,
,290,[181],[],834,True,0.81,1.0,181,movie-enter573,
,198,[18],"[376, 1412, 1616, 1788, 2604, 329]",146,True,0.81,1.0,18,movie-enter673,
,376,[198],[],206,True,0.81,1.0,198,kaden-channel622,
,1412,[198],[],376,True,0.81,1.0,198,movie-enter617,
,1616,[198],[],376,True,0.81,1.0,198,movie-enter327,
,1788,[198],[],1412,True,0.81,1.0,198,movie-enter461,
,2604,[198],[],1412,True,0.81,1.0,198,movie-enter353,
,329,[198],[],1412,True,0.81,1.0,198,movie-enter548,
,206,[18],"[332, 1186, 2126, 959]",58,True,0.81,1.0,18,movie-enter289,
,332,[206],[],146,True,0.81,1.0,206,movie-enter555,
,1186,[206],[],332,True,0.81,1.0,206,movie-enter380,
,2126,[206],[],1186,True,0.81,1.0,206,movie-enter621,
,959,[206],[],1186,True,0.81,1.0,206,kaden-channel630,
,268,[18],"[296, 971, 1382, 2441, 466, 343, 289]",181,True,0.81,1.0,18,movie-enter477,
,296,[268],[],206,True,0.81,1.0,268,movie-enter580,
,971,[268],[],296,True,0.81,1.0,268,movie-enter598,
,1382,[268],[],971,True,0.81,1.0,268,movie-enter465,
,2441,[268],[],1382,True,0.81,1.0,268,movie-enter419,
,466,[268],[],1382,True,0.7290000000000001,1.5,268,movie-enter671,
,343,[268],[],2441,True,0.81,1.0,268,movie-enter315,
,289,[268],[],971,True,0.81,1.0,268,movie-enter302,
,284,[18],"[371, 385, 537, 926, 1151, 1518, 1581, 1891, 2384, 1109]",41,True,0.81,1.0,18,movie-enter539,
,371,[284],[],181,True,0.81,1.0,284,movie-enter840,
,385,[284],[1462],371,True,0.81,1.0,284,movie-enter564,
,1462,[385],[],1518,True,0.81,1.0,385,movie-enter722,
,537,[284],[],385,True,0.81,1.0,284,movie-enter622,
,926,[284],[],371,True,0.81,1.0,284,movie-enter180,
,1151,[284],[],385,True,0.81,1.0,284,movie-enter424,
,1518,[284],[],1151,True,0.81,1.0,284,movie-enter145,
,1581,[284],[],1518,True,0.81,1.0,284,movie-enter647,
,1891,[284],[],1518,True,0.81,1.0,284,movie-enter333,
,2384,[284],[],926,True,0.81,1.0,284,movie-enter438,
,1109,[284],[1179],1518,True,0.81,1.0,284,movie-enter743,
,1179,[1109],[],1518,True,0.81,1.0,1109,movie-enter717,
,19,[14],"[39, 53, 77, 82, 93, 123, 355, 363, 445, 483]",18,True,0.81,1.0,14,movie-enter89,
,39,[19],"[1106, 1618, 2409, 2583, 2106, 1773, 1694]",17,True,0.81,1.0,19,movie-enter690,
,1106,[39],[],483,True,0.81,1.0,39,movie-enter444,
,1618,[39],[],1106,True,0.81,1.0,39,movie-enter340,
,2409,[39],[],1106,True,0.81,1.0,39,movie-enter724,
,2583,[39],[],2409,True,0.7290000000000001,1.5,39,movie-enter646,
,2106,[39],[],2409,True,0.81,1.0,39,movie-enter355,
,1773,[39],[],2409,True,0.81,1.0,39,movie-enter412,
,1694,[39],[],1618,True,0.7290000000000001,1.5,39,movie-enter701,
,53,[19],"[1017, 1293, 1367, 1985, 2152, 2392, 1955, 905, 1192, 1545]",39,True,0.81,1.0,19,movie-enter542,
,1017,[53],[],93,True,0.81,1.0,53,movie-enter661,
,1293,[53],[],1017,True,0.81,1.0,53,movie-enter92,
,1367,[53],[],1293,True,0.81,1.0,53,movie-enter656,
,1985,[53],[],1293,True,0.81,1.0,53,movie-enter56,
,2152,[53],[],1985,True,0.81,1.0,53,movie-enter320,
,2392,[53],[],1985,True,0.81,1.0,53,movie-enter676,
,1955,[53],[],1985,True,0.81,1.0,53,movie-enter705,
,905,[53],[],1985,True,0.81,1.0,53,movie-enter51,
,1192,[53],[1730],1367,True,0.7290000000000001,1.5,53,movie-enter130,
,1730,[1192],[],1192,True,0.81,1.0,1192,movie-enter862,
,1545,[53],[],1985,True,0.81,1.0,53,movie-enter672,
,77,[19],"[1723, 644, 2187]",39,True,0.81,1.0,19,movie-enter398,
,1723,[77],[],53,True,0.81,1.0,77,movie-enter86,
,644,[77],[],1723,True,0.81,1.0,77,movie-enter163,
,2187,[77],[],1723,True,0.81,1.0,77,movie-enter138,
,82,[19],"[1015, 1044, 1379, 1717, 2608, 833, 808, 2534]",53,True,0.81,1.0,19,movie-enter114,
,1015,[82],[],355,True,0.81,1.0,82,movie-enter679,
,1044,[82],[],1015,True,0.81,1.0,82,movie-enter687,
,1379,[82],[],1015,True,0.81,1.0,82,movie-enter14,
,1717,[82],[],1015,True,0.81,1.0,82,movie-enter258,
,2608,[82],[],1015,True,0.81,1.0,82,movie-enter841,
,833,[82],[],1717,True,0.81,1.0,82,movie-enter740,
,808,[82],[],1015,True,0.81,1.0,82,movie-enter718,
,2534,[82],[],1015,True,0.81,1.0,82,movie-enter16,
,93,[19],"[648, 1163, 1619, 2381, 497, 1989, 2268, 1461, 1881]",82,True,0.81,1.0,19,movie-enter496,
,648,[93],[],123,True,0.81,1.0,93,movie-enter273,
,1163,[93],[],648,True,0.81,1.0,93,movie-enter69,
,1619,[93],[],1163,True,0.81,1.0,93,movie-enter870,
,2381,[93],[],1619,True,0.81,1.0,93,movie-enter848,
,497,[93],[],1163,True,0.81,1.0,93,movie-enter173,
,1989,[93],[],1619,True,0.81,1.0,93,movie-enter702,
,2268,[93],[],1619,True,0.81,1.0,93,kaden-channel643,
,1461,[93],[],1163,True,0.81,1.0,93,movie-enter499,
,1881,[93],[],1619,True,0.81,1.0,93,movie-enter733,
,123,[19],"[1108, 1288]",77,True,0.81,1.0,19,movie-enter167,
,1108,[123],[],123,True,0.81,1.0,123,movie-enter274,
,1288,[123],[],1108,True,0.81,1.0,123,movie-enter446,
,355,[19],"[745, 1540, 2267, 2412, 232, 920, 1610]",82,True,0.81,1.0,19,movie-enter814,
,745,[355],[],483,True,0.81,1.0,355,movie-enter236,
,1540,[355],[],745,True,0.81,1.0,355,movie-enter257,
,2267,[355],[],745,True,0.81,1.0,355,movie-enter228,
,2412,[355],[],2267,True,0.81,1.0,355,movie-enter410,
,232,[355],[],1540,True,0.7290000000000001,1.5,355,movie-enter252,
,920,[355],[],2267,True,0.81,1.0,355,movie-enter798,
,1610,[355],[],2267,True,0.81,1.0,355,movie-enter291,
,363,[19],"[2388, 2503, 753, 2158, 2150]",123,True,0.81,1.0,19,movie-enter115,
,2388,[363],[],483,True,0.81,1.0,363,movie-enter869,
,2503,[363],[],2388,True,0.81,1.0,363,movie-enter243,
,753,[363],[],2388,True,0.81,1.0,363,movie-enter503,
,2158,[363],[],2503,True,0.81,1.0,363,movie-enter117,
,2150,[363],[],2503,True,0.7290000000000001,1.5,363,movie-enter826,
,445,[19],"[1244, 1849, 1937, 2117, 2258, 2436, 950, 1697, 1265]",123,True,0.81,1.0,19,movie-enter308,
,1244,[445],[],123,True,0.81,1.0,445,movie-enter591,
,1849,[445],[],1244,True,0.81,1.0,445,movie-enter815,
,1937,[445],[],1244,True,0.81,1.0,445,movie-enter616,
,2117,[445],[],1937,True,0.81,1.0,445,movie-enter832,
,2258,[445],[],1937,True,0.81,1.0,445,movie-enter538,
,2436,[445],[],2117,True,0.81,1.0,445,movie-enter351,
,950,[445],[],1937,True,0.81,1.0,445,movie-enter255,
,1697,[445],[],1937,True,0.81,1.0,445,movie-enter148,
,1265,[445],[],1937,True,0.81,1.0,445,movie-enter604,
,483,[19],"[604, 1247, 1738, 1813, 2060, 2401, 2065, 2110, 2116, 2352]",123,True,0.81,1.0,19,movie-enter182,
,604,[483],[],355,True,0.81,1.0,483,movie-enter695,
,1247,[483],[],604,True,0.81,1.0,483,kaden-channel476,
,1738,[483],[],1247,True,0.81,1.0,483,movie-enter125,
,1813,[483],[],604,True,0.81,1.0,483,movie-enter822,
,2060,[483],[],1247,True,0.81,1.0,483,kaden-channel354,
,2401,[483],[],1247,True,0.81,1.0,483,movie-enter518,
,2065,[483],[],1247,True,0.81,1.0,483,movie-enter655,
,2110,[483],[],604,True,0.81,1.0,483,movie-enter619,
,2116,[483],[],1247,True,0.81,1.0,483,movie-enter386,
,2352,[483],[],604,True,0.7290000000000001,1.5,483,movie-enter776,
,21,[14],"[57, 91, 100, 118, 209, 218, 245, 349, 383, 453]",15,True,0.81,1.0,14,movie-enter561,
,57,[21],"[633, 918, 1144, 1215, 1822, 109]",17,True,0.81,1.0,21,movie-enter435,
,633,[57],[],100,True,0.81,1.0,57,movie-enter88,
,918,[57],[],633,True,0.81,1.0,57,movie-enter311,
,1144,[57],[],918,True,0.81,1.0,57,movie-enter744,
,1215,[57],[],633,True,0.81,1.0,57,movie-enter600,
,1822,[57],[],1215,True,0.81,1.0,57,movie-enter504,
,109,[57],[],1822,True,0.81,1.0,57,movie-enter791,
,91,[21],"[1229, 1484, 1641, 1878, 1893, 2445]",57,True,0.81,1.0,21,movie-enter152,
,1229,[91],[],91,True,0.81,1.0,91,movie-enter645,
,1484,[91],[],1229,True,0.81,1.0,91,movie-enter100,
,1641,[91],[],1484,True,0.81,1.0,91,movie-enter245,
,1878,[91],[],1641,True,0.81,1.0,91,movie-enter440,
,1893,[91],[],1641,True,0.81,1.0,91,movie-enter725,
,2445,[91],[],1641,True,0.81,1.0,91,movie-enter32,
,100,[21],"[1081, 2127, 2138, 2468, 671, 1067]",91,True,0.81,1.0,21,movie-enter127,
,1081,[100],[],453,True,0.81,1.0,100,movie-enter817,
,2127,[100],[],1081,True,0.81,1.0,100,movie-enter618,
,2138,[100],[],1081,True,0.81,1.0,100,movie-enter170,
,2468,[100],[],2138,True,0.81,1.0,100,movie-enter208,
,671,[100],[],2138,True,0.81,1.0,100,movie-enter757,
,1067,[100],[],2138,True,0.81,1.0,100,kaden-channel466,
,118,[21],"[591, 781, 1212, 1944, 1957, 2484, 2487, 534, 2585, 97]",91,True,0.81,1.0,21,movie-enter49,
,591,[118],[],349,True,0.81,1.0,118,movie-enter669,
,781,[118],[],591,True,0.81,1.0,118,movie-enter864,
,1212,[118],[1199],591,True,0.81,1.0,118,movie-enter643,
,1199,[1212],[],781,True,0.7290000000000001,1.5,1212,movie-enter65,
,1944,[118],[],781,True,0.81,1.0,118,movie-enter222,
,1957,[118],[],781,True,0.81,1.0,118,kaden-channel502,
,2484,[118],[],591,True,0.81,1.0,118,movie-enter196,
,2487,[118],[],2484,True,0.81,1.0,118,movie-enter486,
,534,[118],[],781,True,0.81,1.0,118,movie-enter246,
,2585,[118],[],781,True,0.81,1.0,118,movie-enter710,
,97,[118],[],781,True,0.81,1.0,118,movie-enter12,
,209,[21],"[567, 729, 2516, 2597, 2393]",91,True,0.81,1.0,21,movie-enter84,
,567,[209],[],453,True,0.81,1.0,209,movie-enter293,
,729,[209],[],567,True,0.81,1.0,209,kaden-channel843,
,2516,[209],[],567,True,0.81,1.0,209,movie-enter74,
,2597,[209],[],729,True,0.81,1.0,209,kaden-channel523,
,2393,[209],[],567,True,0.81,1.0,209,movie-enter373,
,218,[21],"[610, 665, 1245, 1904, 2299, 953, 2214, 2517]",91,True,0.81,1.0,21,movie-enter244,
,610,[218],[],349,True,0.81,1.0,218,movie-enter1,
,665,[218],[],610,True,0.81,1.0,218,movie-enter215,
,1245,[218],[],665,True,0.81,1.0,218,movie-enter866,
,1904,[218],[],665,True,0.81,1.0,218,movie-enter860,
,2299,[218],[],1904,True,0.81,1.0,218,movie-enter54,
,953,[218],[],1904,True,0.81,1.0,218,movie-enter334,
,2214,[218],[],1904,True,0.81,1.0,218,movie-enter806,
,2517,[218],[],953,True,0.81,1.0,218,movie-enter610,
,245,[21],"[682, 757, 1671, 2115, 2142, 2360, 2052, 2184, 2132]",91,True,0.81,1.0,21,movie-enter29,
,682,[245],[],383,True,0.81,1.0,245,kaden-channel525,
,757,[245],[],682,True,0.81,1.0,245,movie-enter224,
,1671,[245],[],757,True,0.81,1.0,245,kaden-channel841,
,2115,[245],[],757,True,0.81,1.0,245,movie-enter532,
,2142,[245],[],2115,True,0.81,1.0,245,movie-enter221,
,2360,[245],[],2115,True,0.81,1.0,245,movie-enter46,
,2052,[245],[],2115,True,0.81,1.0,245,movie-enter854,
,2184,[245],[],682,True,0.81,1.0,245,kaden-channel617,
,2132,[245],[],2115,True,0.81,1.0,245,movie-enter478,
,349,[21],"[1275, 1371, 2129, 2243, 2406, 802, 1385]",91,True,0.81,1.0,21,movie-enter699,
,1275,[349],[],245,True,0.81,1.0,349,kaden-channel704,
,1371,[349],[],1275,True,0.81,1.0,349,movie-enter602,
,2129,[349],[],1371,True,0.81,1.0,349,movie-enter739,
,2243,[349],[],1371,True,0.81,1.0,349,movie-enter391,
,2406,[349],[],2243,True,0.81,1.0,349,movie-enter851,
,802,[349],[],1371,True,0.81,1.0,349,movie-enter234,
,1385,[349],[],2243,True,0.81,1.0,349,movie-enter254,
,383,[21],"[840, 930, 992, 1022, 1360, 1403, 1847]",91,True,0.81,1.0,21,kaden-channel212,
,840,[383],[],349,True,0.81,1.0,383,movie-enter823,
,930,[383],[],840,True,0.81,1.0,383,movie-enter384,
,992,[383],[],840,True,0.81,1.0,383,movie-enter345,
,1022,[383],[],992,True,0.81,1.0,383,movie-enter735,
,1360,[383],[],1022,True,0.81,1.0,383,movie-enter116,
,1403,[383],[],1360,True,0.81,1.0,383,movie-enter44,
,1847,[383],[],1360,True,0.81,1.0,383,movie-enter439,
,453,[21],"[599, 1131, 1191, 1860, 2283, 2561, 2603, 1468, 1633]",91,True,0.81,1.0,21,movie-enter164,
,599,[453],[],209,True,0.81,1.0,453,movie-enter59,
,1131,[453],[],599,True,0.81,1.0,453,movie-enter780,
,1191,[453],[],1131,True,0.81,1.0,453,movie-enter405,
,1860,[453],[],1131,True,0.81,1.0,453,movie-enter828,
,2283,[453],[],1191,True,0.81,1.0,453,movie-enter403,
,2561,[453],[],1131,True,0.81,1.0,453,movie-enter830,
,2603,[453],[],2283,True,0.81,1.0,453,movie-enter727,
,1468,[453],[],1191,True,0.81,1.0,453,movie-enter57,
,1633,[453],[],2283,True,0.81,1.0,453,movie-enter108,
,22,[14],"[130, 131, 159, 162, 165, 207, 231, 315, 324, 365]",18,True,0.81,1.0,14,movie-enter131,
,130,[22],"[414, 1250, 1559, 1669, 49, 1399, 949]",17,True,0.81,1.0,22,movie-enter429,
,414,[130],[],162,True,0.81,1.0,130,movie-enter484,
,1250,[130],[],414,True,0.81,1.0,130,movie-enter331,
,1559,[130],[],414,True,0.81,1.0,130,movie-enter387,
,1669,[130],[],414,True,0.81,1.0,130,movie-enter750,
,49,[130],[],414,True,0.81,1.0,130,movie-enter176,
,1399,[130],[],49,True,0.81,1.0,130,movie-enter247,
,949,[130],[],49,True,0.81,1.0,130,movie-enter193,
,131,[22],"[605, 606, 2085, 224, 1155]",130,True,0.81,1.0,22,movie-enter808,
,605,[131],[],162,True,0.81,1.0,131,movie-enter195,
,606,[131],[],605,True,0.81,1.0,131,movie-enter367,
,2085,[131],[],605,True,0.81,1.0,131,movie-enter147,
,224,[131],[],606,True,0.81,1.0,131,movie-enter734,
,1155,[131],[],224,True,0.81,1.0,131,movie-enter777,
,159,[22],"[1439, 2211, 2220, 2377, 704, 282, 2341]",131,True,0.81,1.0,22,movie-enter28,
,1439,[159],[],162,True,0.81,1.0,159,movie-enter183,
,2211,[159],[],1439,True,0.81,1.0,159,movie-enter41,
,2220,[159],[],2211,True,0.81,1.0,159,movie-enter495,
,2377,[159],[],2211,True,0.81,1.0,159,movie-enter760,
,704,[159],[],2377,True,0.81,1.0,159,kaden-channel699,
,282,[159],[],2220,True,0.81,1.0,159,movie-enter358,
,2341,[159],[],2377,True,0.81,1.0,159,movie-enter30,
,162,[22],"[903, 916, 1036, 2053]",159,True,0.81,1.0,22,movie-enter68,
,903,[162],[],162,True,0.81,1.0,162,movie-enter589,
,916,[162],[],903,True,0.81,1.0,162,movie-enter494,
,1036,[162],[],903,True,0.81,1.0,162,movie-enter401,
,2053,[162],[],903,True,0.81,1.0,162,movie-enter299,
,165,[22],"[846, 1681, 2284, 1152, 2614, 2240, 48]",162,True,0.81,1.0,22,movie-enter266,
,846,[165],[],231,True,0.81,1.0,165,movie-enter754,
,1681,[165],[],846,True,0.81,1.0,165,movie-enter404,
,2284,[165],[],846,True,0.81,1.0,165,kaden-channel323,
,1152,[165],[],2284,True,0.81,1.0,165,kaden-channel319,
,2614,[165],[],846,True,0.81,1.0,165,movie-enter47,
,2240,[165],[],1681,True,0.81,1.0,165,movie-enter406,
,48,[165],[],846,True,0.81,1.0,165,movie-enter844,
,207,[22],"[748, 1815, 2022, 2036, 2120, 720, 1803, 1889, 2291, 378]",162,True,0.81,1.0,22,movie-enter605,
,748,[207],[],162,True,0.81,1.0,207,movie-enter275,
,1815,[207],[],748,True,0.81,1.0,207,movie-enter514,
,2022,[207],[],1815,True,0.81,1.0,207,movie-enter347,
,2036,[207],[],1815,True,0.81,1.0,207,movie-enter614,
,2120,[207],[],2022,True,0.81,1.0,207,movie-enter536,
